"Accession","InterPro ID","InterPro Name","Name"
"WP_081562405.1","['IPR000888', 'IPR000888', 'IPR000888', 'IPR000888', 'IPR000888', 'IPR000888', 'IPR000888', 'IPR000888', 'IPR000888', 'IPR000888', 'IPR000888', 'IPR000888', 'IPR000888', 'IPR000888', 'IPR000888', 'IPR000888', 'IPR011051', 'IPR011051', 'IPR011051', 'IPR011051', 'IPR014710', 'IPR014710', 'IPR014710', 'IPR014710']","RmlC-like-RmlC-like-RmlC-like-RmlC-like-RmlC-like-RmlC-like-RmlC-like-RmlC-like-RmlC-like-RmlC-like-RmlC-like-RmlC-like-RmlC-like-RmlC-like-RmlC-like-RmlC-like-RmlC_Cupin_sf-RmlC_Cupin_sf-RmlC_Cupin_sf-RmlC_Cupin_sf-RmlC-like_jellyroll-RmlC-like_jellyroll-RmlC-like_jellyroll-RmlC-like_jellyroll","['cupin_RmlC', 'rmlC', 'DTDP-6-DEOXY-D-GLUCOSE-3,5 EPIMERASE', 'dTDP_sugar_isom', 'cupin_RmlC', 'rmlC', 'DTDP-6-DEOXY-D-GLUCOSE-3,5 EPIMERASE', 'dTDP_sugar_isom', 'cupin_RmlC', 'rmlC', 'DTDP-6-DEOXY-D-GLUCOSE-3,5 EPIMERASE', 'dTDP_sugar_isom', 'cupin_RmlC', 'rmlC', 'DTDP-6-DEOXY-D-GLUCOSE-3,5 EPIMERASE', 'dTDP_sugar_isom', 'RmlC-like cupins', 'RmlC-like cupins', 'RmlC-like cupins', 'RmlC-like cupins', 'Jelly Rolls', 'Jelly Rolls', 'Jelly Rolls', 'Jelly Rolls']"
"WP_081917707.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_082667985.1","[nan, nan, 'IPR002328', 'IPR011032', 'IPR013149', 'IPR013154', 'IPR020843', 'IPR036291', 'IPR050129']","Unintegrated-Unintegrated-ADH_Zn_CS-GroES-like_sf-ADH-like_C-ADH-like_N-PKS_ER-NAD(P)-bd_dom_sf-Zn_alcohol_dh","[nan, nan, 'ADH_ZINC', 'GroES-like', 'ADH_zinc_N', 'ADH_N', 'PKS_ER_names_mod', 'NAD(P)-binding Rossmann-fold domains', 'L-THREONINE 3-DEHYDROGENASE']"
"WP_083454803.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR046291']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-DUF6328","['unknown', 'unknown', 'Cytoplasmic domain', 'Transmembrane region', 'Transmembrane region', 'Transmembrane region', 'Cytoplasmic domain', 'Non cytoplasmic domain', 'Non cytoplasmic domain', 'DUF6328']"
"WP_084828481.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_085145629.1","[nan, nan]","Unintegrated-Unintegrated","['SignalP-noTM', 'SignalP-noTM']"
"WP_085765948.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_086159750.1","[nan, nan, nan, nan, 'IPR001173', 'IPR001173', 'IPR029044', 'IPR029044', 'IPR029044', 'IPR029044']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Glyco_trans_2-like-Glyco_trans_2-like-Nucleotide-diphossugar_trans-Nucleotide-diphossugar_trans-Nucleotide-diphossugar_trans-Nucleotide-diphossugar_trans","['Glyco_tranf_GTA_type', 'GLYCOSYLTRANSFERASE', 'Glyco_tranf_GTA_type', 'GLYCOSYLTRANSFERASE', 'Glycos_transf_2', 'Glycos_transf_2', 'Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A', 'Nucleotide-diphospho-sugar transferases', 'Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A', 'Nucleotide-diphospho-sugar transferases']"
"WP_090261071.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_091482701.1","['IPR001303', 'IPR001303', 'IPR036409', 'IPR036409', 'IPR050197']","Aldolase_II/adducin_N-Aldolase_II/adducin_N-Aldolase_II/adducin_N_sf-Aldolase_II/adducin_N_sf-Aldolase_class_II_sugar_metab","['Aldolase_II', 'Aldolase_II_2', nan, 'AraD/HMP-PK domain-like', 'FUCULOSE PHOSPHATE ALDOLASE']"
"WP_095070978.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_096477019.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_096620828.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_096643140.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_096681090.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_096721652.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_100262510.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_100405830.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR003439', 'IPR003439', 'IPR003593', 'IPR011527', 'IPR011527', 'IPR017871', 'IPR027417', 'IPR027417', 'IPR036640', 'IPR036640', 'IPR039421']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-ABC_transporter-like_ATP-bd-ABC_transporter-like_ATP-bd-AAA+_ATPase-ABC1_TM_dom-ABC1_TM_dom-ABC_transporter-like_CS-P-loop_NTPase-P-loop_NTPase-ABC1_TM_sf-ABC1_TM_sf-Type_1_exporter","['ABC_6TM_TmrB_like', 'PROKAR_LIPOPROTEIN', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'Cytoplasmic domain', 'Cytoplasmic domain', 'Cytoplasmic domain', 'Transmembrane region', 'Transmembrane region', 'Transmembrane region', 'Transmembrane region', 'Transmembrane region', 'Transmembrane region', 'Cytoplasmic domain', 'Non cytoplasmic domain', 'Non cytoplasmic domain', 'Non cytoplasmic domain', 'ABC_tran', 'ABC_TRANSPORTER_2', 'AAA_5', 'ABC_membrane', 'ABC_TM1F', 'ABC_TRANSPORTER_1', nan, 'P-loop containing nucleoside triphosphate hydrolases', 'ABC transporter type 1, transmembrane domain', 'ABC transporter transmembrane region', 'ATP-DEPENDENT PERMEASE MDL1, MITOCHONDRIAL']"
"WP_100924273.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_101668611.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR000873', 'IPR001031', 'IPR001242', 'IPR006162', 'IPR006162', 'IPR009081', 'IPR009081', 'IPR009081', 'IPR010071', 'IPR020459', 'IPR020806', 'IPR020845', 'IPR020845', 'IPR023213', 'IPR023213', 'IPR025110', 'IPR029058', 'IPR029058', 'IPR036736', 'IPR036736', 'IPR036736', 'IPR045851', 'IPR045851']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-AMP-dep_synth/lig_dom-Thioesterase-Condensatn-Ppantetheine_attach_site-Ppantetheine_attach_site-PP-bd_ACP-PP-bd_ACP-PP-bd_ACP-AA_adenyl_dom-AMP-binding-PKS_PP-bd-AMP-binding_CS-AMP-binding_CS-CAT-like_dom_sf-CAT-like_dom_sf-AMP-bd_C-AB_hydrolase_fold-AB_hydrolase_fold-ACP-like_sf-ACP-like_sf-ACP-like_sf-AMP-bd_C_sf-AMP-bd_C_sf","['NONRIBOSOMAL PEPTIDE SYNTHETASE', 'Coil', 'Coil', 'PRK04813.1', 'A_NRPS', 'A_NRPS', 'LCL_NRPS-like', 'Acetyl-CoA synthetase-like', 'Acetyl-CoA synthetase-like', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', nan, nan, 'Luciferase; Domain 3', 'Nonribosomal peptide synthetase, condensation domain', 'Nonribosomal peptide synthetase, condensation domain', 'Helix hairpin bin', 'AMP-binding', 'Thioesterase', 'Condensation', 'PHOSPHOPANTETHEINE', 'PHOSPHOPANTETHEINE', 'CARRIER', 'CARRIER', 'PP-binding', 'AA-adenyl-dom', 'AMPBINDING', 'PKS_PP', 'AMP_BINDING', 'AMP_BINDING', nan, nan, 'AMP-binding_C', 'alpha/beta-Hydrolases', 'alpha/beta hydrolase', 'ACP-like', 'ACP-like', nan, nan, nan]"
"WP_104553440.1","[nan, 'IPR003819', 'IPR042098', 'IPR050411']","Unintegrated-TauD/TfdA-like-TauD-like_sf-AlphaKG_dependent_hydroxylases","['Clavaminate synthase-like', 'TauD', nan, 'GAMMA-BUTYROBETAINE HYDROXYLASE-RELATED']"
"WP_106417318.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_107577303.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_107933678.1","[nan, nan, 'IPR004516', 'IPR004516', 'IPR004517', 'IPR004517', 'IPR006195', 'IPR041715', 'IPR041715', 'IPR045864', 'IPR045864', 'IPR053846']","Unintegrated-Unintegrated-HisRS/HisZ-HisRS/HisZ-HisZ-HisZ-aa-tRNA-synth_II-HisRS-like_core-HisRS-like_core-aa-tRNA-synth_II/BPL/LPL-aa-tRNA-synth_II/BPL/LPL-HisZ-C","[nan, 'PRK12292.2-4', 'His-tRNA_synth', 'HISTIDYL-TRNA SYNTHETASE', 'HisZ', 'hisZ_biosyn_reg', 'AA_TRNA_LIGASE_II', 'HisRS-like_core', 'tRNA-synt_His', 'Class II aaRS and biotin synthetases', 'Bira Bifunctional Protein; Domain 2', 'HisZ-like']"
"WP_110255722.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR014044', 'IPR025282', 'IPR035940', 'IPR038255']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-CAP_dom-DUF4214-CAP_sf-PBS_linker_sf","['SignalP-TM', 'disorder_prediction', 'disorder_prediction', nan, 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide N-region', 'Signal peptide C-region', 'Signal peptide H-region', 'CAP', 'DUF4214', 'CAP', 'Phycobilisome linker domain']"
"WP_115808507.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
"WP_119734491.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR000873', 'IPR001031', 'IPR001242', 'IPR006162', 'IPR006162', 'IPR009081', 'IPR009081', 'IPR009081', 'IPR010071', 'IPR020459', 'IPR020806', 'IPR020845', 'IPR020845', 'IPR023213', 'IPR023213', 'IPR025110', 'IPR029058', 'IPR029058', 'IPR036736', 'IPR036736', 'IPR036736', 'IPR045851']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-AMP-dep_synth/lig_dom-Thioesterase-Condensatn-Ppantetheine_attach_site-Ppantetheine_attach_site-PP-bd_ACP-PP-bd_ACP-PP-bd_ACP-AA_adenyl_dom-AMP-binding-PKS_PP-bd-AMP-binding_CS-AMP-binding_CS-CAT-like_dom_sf-CAT-like_dom_sf-AMP-bd_C-AB_hydrolase_fold-AB_hydrolase_fold-ACP-like_sf-ACP-like_sf-ACP-like_sf-AMP-bd_C_sf","['NONRIBOSOMAL PEPTIDE SYNTHETASE', 'Coil', 'Coil', 'PRK04813.1', 'A_NRPS', 'A_NRPS', 'LCL_NRPS-like', 'Acetyl-CoA synthetase-like', 'Acetyl-CoA synthetase-like', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', nan, nan, 'Luciferase; Domain 3', 'Nonribosomal peptide synthetase, condensation domain', 'Nonribosomal peptide synthetase, condensation domain', 'Helix hairpin bin', 'AMP-binding', 'Thioesterase', 'Condensation', 'PHOSPHOPANTETHEINE', 'PHOSPHOPANTETHEINE', 'CARRIER', 'CARRIER', 'PP-binding', 'AA-adenyl-dom', 'AMPBINDING', 'PKS_PP', 'AMP_BINDING', 'AMP_BINDING', nan, nan, 'AMP-binding_C', 'alpha/beta-Hydrolases', 'alpha/beta hydrolase', 'ACP-like', 'ACP-like', nan, nan]"
"WP_121151055.1","[nan, nan, 'IPR004547', 'IPR004547', 'IPR006148', 'IPR018321', 'IPR037171']","Unintegrated-Unintegrated-Glucosamine6P_isomerase-Glucosamine6P_isomerase-Glc/Gal-6P_isomerase-Glucosamine6P_isomerase_CS-NagB/RpiA_transferase-like","[nan, 'PRK00443.1-4', 'GlcN6P_deaminase', 'GLUCOSAMINE-6-PHOSPHATE ISOMERASE', 'Glucosamine_iso', 'GLC_GALNAC_ISOMERASE', 'NagB/RpiA/CoA transferase-like']"
"WP_121474592.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR000873', 'IPR001031', 'IPR001242', 'IPR006162', 'IPR006162', 'IPR009081', 'IPR009081', 'IPR009081', 'IPR010071', 'IPR020459', 'IPR020806', 'IPR020845', 'IPR020845', 'IPR023213', 'IPR023213', 'IPR025110', 'IPR029058', 'IPR029058', 'IPR036736', 'IPR036736', 'IPR036736', 'IPR045851', 'IPR045851']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-AMP-dep_synth/lig_dom-Thioesterase-Condensatn-Ppantetheine_attach_site-Ppantetheine_attach_site-PP-bd_ACP-PP-bd_ACP-PP-bd_ACP-AA_adenyl_dom-AMP-binding-PKS_PP-bd-AMP-binding_CS-AMP-binding_CS-CAT-like_dom_sf-CAT-like_dom_sf-AMP-bd_C-AB_hydrolase_fold-AB_hydrolase_fold-ACP-like_sf-ACP-like_sf-ACP-like_sf-AMP-bd_C_sf-AMP-bd_C_sf","['NONRIBOSOMAL PEPTIDE SYNTHETASE', 'Coil', 'Coil', 'PRK04813.1', 'A_NRPS', 'A_NRPS', 'LCL_NRPS-like', 'Acetyl-CoA synthetase-like', 'Acetyl-CoA synthetase-like', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', nan, nan, 'Luciferase; Domain 3', 'Nonribosomal peptide synthetase, condensation domain', 'Nonribosomal peptide synthetase, condensation domain', 'Helix hairpin bin', 'AMP-binding', 'Thioesterase', 'Condensation', 'PHOSPHOPANTETHEINE', 'PHOSPHOPANTETHEINE', 'CARRIER', 'CARRIER', 'PP-binding', 'AA-adenyl-dom', 'AMPBINDING', 'PKS_PP', 'AMP_BINDING', 'AMP_BINDING', nan, nan, 'AMP-binding_C', 'alpha/beta-Hydrolases', 'alpha/beta hydrolase', 'ACP-like', 'ACP-like', nan, nan, nan]"
"WP_126010499.1","[nan, nan, nan, nan, nan, nan, 'IPR001179', 'IPR001179', 'IPR005215', 'IPR005215', 'IPR005215', 'IPR005215', 'IPR008880', 'IPR008881', 'IPR027304', 'IPR036611', 'IPR036611', 'IPR037041', 'IPR046357']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-PPIase_FKBP_dom-PPIase_FKBP_dom-Trig_fac-Trig_fac-Trig_fac-Trig_fac-Trigger_fac_C-Trigger_fac_ribosome-bd_bac-Trigger_fact/SurA_dom_sf-Trigger_fac_ribosome-bd_sf-Trigger_fac_ribosome-bd_sf-Trigger_fac_C_sf-PPIase_dom_sf","['Coil', 'FKBP-like', 'disorder_prediction', 'disorder_prediction', 'disorder_prediction', 'disorder_prediction', 'FKBP_PPIASE', 'FKBP_C', 'Trigger_factor_Tig', 'tig', 'Trigger_factor', 'TRIGGER FACTOR CHAPERONE AND PEPTIDYL-PROLYL CIS/TRANS ISOMERASE', 'Trigger_C', 'Trigger_N', 'Triger factor/SurA peptide-binding domain-like', nan, 'Trigger factor ribosome-binding domain', nan, nan]"
"WP_126915329.1","[nan, nan, nan, 'IPR000551', 'IPR000551', 'IPR000551', 'IPR000551', 'IPR000551', 'IPR009061', 'IPR012925', 'IPR036244', 'IPR036244', 'IPR047057']","Unintegrated-Unintegrated-Unintegrated-MerR-type_HTH_dom-MerR-type_HTH_dom-MerR-type_HTH_dom-MerR-type_HTH_dom-MerR-type_HTH_dom-DNA-bd_dom_put_sf-TipAS_dom-TipA-like_antibiotic-bd-TipA-like_antibiotic-bd-MerR_fam","['HTH_TipAL-Mta', 'Coil', nan, 'HTHMERR', 'HTH_MERR_1', 'HTH_MERR_2', 'merrmega3', 'MerR_1', 'Putative DNA-binding domain', 'TipAS', nan, 'Antibiotic binding domain of TipA-like multidrug resistance regulators', 'REDOX-CYCLING DRUG-SENSING TRANSCRIPTIONAL ACTIVATOR SOXR']"
"WP_128430379.1","[nan, nan, 'IPR000792', 'IPR000792', 'IPR000792', 'IPR000792', 'IPR000792', 'IPR001789', 'IPR001789', 'IPR001789', 'IPR011006', 'IPR016032', 'IPR039420']","Unintegrated-Unintegrated-Tscrpt_reg_LuxR_C-Tscrpt_reg_LuxR_C-Tscrpt_reg_LuxR_C-Tscrpt_reg_LuxR_C-Tscrpt_reg_LuxR_C-Sig_transdc_resp-reg_receiver-Sig_transdc_resp-reg_receiver-Sig_transdc_resp-reg_receiver-CheY-like_superfamily-Sig_transdc_resp-reg_C-effctor-WalR-like","[nan, 'REC_NarL-like', 'HTHLUXR', 'LuxR_C_like', 'HTH_LUXR_2', 'GerE', 'luxrmega5', 'RESPONSE_REGULATORY', 'Response_reg', 'REC_2', 'CheY-like', 'C-terminal effector domain of the bipartite response regulators', 'TWO-COMPONENT RESPONSE REGULATOR']"
"WP_129536871.1","['IPR002747', 'IPR002747', 'IPR023227', 'IPR023227', 'IPR023228', 'IPR023228', 'IPR046469', 'IPR046470']","SAM_OH_AdoTrfase-SAM_OH_AdoTrfase-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_C_sf-SAM_OH_AdoTrfase_N_sf-SAM_OH_AdoTrfase_N_sf-SAM_HAT_N-SAM_HAT_C","['UCP006779', 'CHLORINASE MJ1651', 'Bacterial fluorinating enzyme like', 'Bacterial fluorinating enzyme, C-terminal domain', nan, 'Bacterial fluorinating enzyme, N-terminal domain', 'SAM_HAT_N', 'SAM_HAT_C']"
